Carimbo de data/hora;Temperatura (ºC);Humidade (%);Pressão (hPa)
2020/11/03 19:43:33;14.7;67.7;693.33
2020/11/03 19:44:33;14.7;67.8;693.17
2020/11/03 19:45:33;14.7;67.9;693.18
2020/11/03 19:46:34;14.7;68.0;693.25
2020/11/03 19:47:34;14.7;68.1;692.98
2020/11/03 19:48:34;14.7;68.1;692.95
2020/11/03 19:49:34;14.7;68.1;692.66
2020/11/03 19:50:34;14.7;68.2;693.18
2020/11/03 19:51:35;14.7;68.3;692.93
2020/11/03 19:52:35;14.6;68.4;692.92
2020/11/03 19:53:35;14.6;68.5;693.16
2020/11/03 19:54:35;14.7;68.5;693.25
2020/11/03 19:55:35;14.6;68.5;693.14
2020/11/03 19:56:35;14.6;68.5;692.86
2020/11/03 19:57:35;14.6;68.5;693.08
2020/11/03 19:58:35;14.6;68.5;693.1
2020/11/03 19:59:36;14.6;68.4;693.33
2020/11/03 20:00:36;14.6;68.4;692.68
2020/11/03 20:01:36;14.6;68.5;692.96
2020/11/03 20:02:36;14.6;68.6;693.24
2020/11/03 20:03:36;14.6;68.6;692.82
2020/11/03 20:04:36;14.6;68.5;693.43
2020/11/03 20:05:37;14.6;68.5;692.68
2020/11/03 20:06:36;14.6;68.4;692.88
2020/11/03 20:07:37;14.6;68.4;693.41
2020/11/03 20:08:37;14.5;68.4;693.14
2020/11/03 20:09:37;14.5;68.5;693.12
2020/11/03 20:10:37;14.5;68.1;693.28
2020/11/03 20:11:37;14.4;68.2;693.35
2020/11/03 20:12:37;14.4;68.3;693.61
2020/11/03 20:13:37;14.4;68.4;693.23
2020/11/03 20:14:38;14.4;68.5;693.28
2020/11/03 20:15:38;14.4;68.5;693.56
2020/11/03 20:16:38;14.4;68.4;693.51
2020/11/03 20:17:38;14.4;68.4;693.35
2020/11/03 20:18:38;14.4;68.4;693.1
2020/11/03 20:19:38;14.4;68.4;693.09
2020/11/03 20:20:39;14.4;68.1;693.44
2020/11/03 20:21:39;14.4;68.3;693.31
2020/11/03 20:22:39;14.4;68.4;693.83
2020/11/03 20:23:39;14.4;68.5;693.59
2020/11/03 20:24:39;14.4;68.5;693.54
2020/11/03 20:25:40;14.4;68.4;693.68
2020/11/03 20:26:39;14.4;68.3;693.06
2020/11/03 20:27:40;14.4;68.3;693.41
2020/11/03 20:28:39;14.4;68.4;693.41
2020/11/03 20:29:40;14.4;68.3;693.72
2020/11/03 20:30:40;14.4;68.2;693.44
2020/11/03 20:31:40;14.4;68.2;693.65
2020/11/03 20:32:40;14.4;68.1;693.23
2020/11/03 20:33:41;14.4;68.0;692.96
2020/11/03 20:34:41;14.4;68.2;693.62
2020/11/03 20:35:41;14.4;68.3;693.34
2020/11/03 20:36:41;14.4;68.2;693.2
2020/11/03 20:37:41;14.4;68.1;693.54
2020/11/03 20:38:41;14.4;68.1;693.26
2020/11/03 20:39:41;14.4;68.1;693.19
2020/11/03 20:40:41;14.4;68.1;693.76
2020/11/03 20:41:41;14.4;68.1;693.62
2020/11/03 20:42:42;14.4;68.0;693.36
2020/11/03 20:43:42;14.4;68.1;693.47
2020/11/03 20:44:42;14.3;68.1;693.15
2020/11/03 20:45:42;14.3;68.0;693.53
2020/11/03 20:46:42;14.3;68.1;693.5
2020/11/03 20:47:43;14.3;68.1;693.94
2020/11/03 20:48:42;14.3;68.1;693.56
2020/11/03 20:49:43;14.3;68.1;693.35
2020/11/03 20:50:43;14.3;68.2;693.71
2020/11/03 20:51:43;14.2;68.2;693.5
2020/11/03 20:52:43;14.2;67.9;693.88
2020/11/03 20:53:43;14.2;68.0;693.59
2020/11/03 20:54:43;14.1;68.0;693.96
2020/11/03 20:55:43;14.1;68.2;693.7
2020/11/03 20:56:44;14.1;68.2;693.55
2020/11/03 20:57:44;14.1;68.3;693.64
2020/11/03 20:58:44;14.1;68.3;694.03
2020/11/03 20:59:44;14.1;68.2;693.82
2020/11/03 21:00:44;14.1;68.1;693.65
2020/11/03 21:01:44;14.1;68.0;694.02
2020/11/03 21:02:44;14.1;68.1;694.00
2020/11/03 21:03:45;14.1;68.2;693.84
2020/11/03 21:04:45;14.1;68.2;693.62
2020/11/03 21:05:45;14.1;68.1;693.64
2020/11/03 21:06:45;14.1;68.2;693.54
2020/11/03 21:07:45;14.1;68.2;693.6
2020/11/03 21:08:45;14.1;68.1;693.79
2020/11/03 21:09:46;14.1;68.0;693.9
2020/11/03 21:10:46;14.1;67.9;693.95
2020/11/03 21:11:46;14.1;68.1;693.42
2020/11/03 21:12:46;14.1;68.2;693.61
2020/11/03 21:13:46;14.1;68.2;693.46
2020/11/03 21:14:46;14.1;68.2;693.92
2020/11/03 21:15:47;14.1;68.1;694.24
2020/11/03 21:16:47;14.1;68.1;693.07
2020/11/03 21:17:47;14.0;68.0;694.04
2020/11/03 21:18:47;14.0;68.1;693.51
2020/11/03 21:19:47;14.0;68.2;693.89
2020/11/03 21:20:47;14.0;68.2;694.00
2020/11/03 21:21:48;14.0;68.2;693.76
2020/11/03 21:22:47;14.0;68.1;694.15
2020/11/03 21:23:47;14.0;68.2;693.94
2020/11/03 21:24:48;14.0;68.3;693.64
2020/11/03 21:25:48;14.0;68.2;694.26
2020/11/03 21:26:48;14.0;68.3;693.95
2020/11/03 21:27:48;14.0;68.3;693.78
2020/11/03 21:28:48;14.0;68.4;693.14
2020/11/03 21:29:48;14.0;68.5;693.95
2020/11/03 21:30:49;14.0;68.3;693.94
2020/11/03 21:31:49;14.0;68.3;693.84
2020/11/03 21:32:49;14.0;68.4;693.44
2020/11/03 21:33:49;14.0;68.3;693.46
2020/11/03 21:34:49;14.0;68.4;693.46
2020/11/03 21:35:49;14.0;68.4;693.74
2020/11/03 21:36:50;14.0;68.4;693.76
2020/11/03 21:37:49;14.0;68.4;694.28
2020/11/03 21:38:49;14.0;68.5;693.59
2020/11/03 21:39:50;14.1;68.5;693.71
2020/11/03 21:40:50;14.0;68.5;693.74
2020/11/03 21:41:50;14.0;68.6;694.00
2020/11/03 21:42:50;14.0;68.8;693.89
2020/11/03 21:43:50;14.0;68.9;693.36
2020/11/03 21:44:50;14.0;68.9;693.75
2020/11/03 21:45:51;14.1;68.9;693.69
2020/11/03 21:46:51;14.1;68.9;693.5
2020/11/03 21:47:51;14.0;68.9;693.48
2020/11/03 21:48:51;14.0;69.0;693.44
2020/11/03 21:49:51;14.0;69.0;693.26
2020/11/03 21:50:51;14.0;69.1;693.89
2020/11/03 21:51:52;14.0;69.2;693.62
2020/11/03 21:52:52;14.0;69.3;693.37
2020/11/03 21:53:52;14.0;69.5;693.52
2020/11/03 21:54:52;14.0;69.5;693.58
2020/11/03 21:55:52;14.0;69.6;693.57
2020/11/03 21:56:52;14.0;69.7;693.00
2020/11/03 21:57:52;13.9;69.8;693.62
2020/11/03 21:58:52;13.9;70.0;693.04
2020/11/03 21:59:53;13.9;70.1;693.54
2020/11/03 22:00:53;13.9;70.1;693.69
2020/11/03 22:01:53;13.9;70.2;693.49
2020/11/03 22:02:53;13.9;70.3;693.48
2020/11/03 22:03:53;13.9;70.3;693.42
2020/11/03 22:04:54;13.9;70.4;693.11
2020/11/03 22:05:54;13.9;70.4;693.56
2020/11/03 22:06:54;13.9;70.4;693.53
2020/11/03 22:07:54;13.9;70.5;693.47
2020/11/03 22:08:54;13.9;70.6;693.37
2020/11/03 22:09:54;14.0;70.6;693.62
2020/11/03 22:10:54;14.0;70.5;693.01
2020/11/03 22:11:54;14.0;70.5;693.3
2020/11/03 22:12:54;14.1;70.5;693.56
2020/11/03 22:13:55;14.1;70.4;693.54
2020/11/03 22:14:55;14.1;70.4;693.06
2020/11/03 22:15:55;14.1;70.2;693.06
2020/11/03 22:16:55;14.1;70.1;692.78
2020/11/03 22:17:55;14.1;70.2;693.12
2020/11/03 22:18:55;14.0;70.4;693.41
2020/11/03 22:19:56;14.0;70.4;693.66
2020/11/03 22:20:56;14.0;70.4;693.46
2020/11/03 22:21:56;13.9;70.6;693.18
2020/11/03 22:22:56;13.9;70.7;693.47
2020/11/03 22:23:56;13.9;70.7;693.32
2020/11/03 22:24:56;13.9;70.7;693.03
2020/11/03 22:25:56;13.9;70.7;693.07
2020/11/03 22:26:57;13.9;70.7;693.17
2020/11/03 22:27:57;13.9;70.8;693.45
2020/11/03 22:28:57;13.9;70.8;693.26
2020/11/03 22:29:57;13.9;70.8;693.51
2020/11/03 22:30:57;13.9;70.8;693.13
2020/11/03 22:31:57;14.0;70.8;693.33
2020/11/03 22:32:57;14.0;70.7;692.87
2020/11/03 22:33:57;14.0;70.6;693.18
2020/11/03 22:34:58;14.0;70.6;692.82
2020/11/03 22:35:58;14.0;70.6;693.21
2020/11/03 22:36:58;14.0;70.7;693.15
2020/11/03 22:37:58;14.0;70.6;693.27
2020/11/03 22:38:58;14.0;70.6;692.92
2020/11/03 22:39:59;14.0;70.7;693.47
2020/11/03 22:40:58;13.9;70.8;693.43
2020/11/03 22:41:59;13.9;71.0;692.87
2020/11/03 22:42:59;14.0;71.1;693.11
2020/11/03 22:43:59;14.0;71.2;692.97
2020/11/03 22:44:59;14.0;71.1;692.7
2020/11/03 22:45:59;14.0;71.1;693.32
2020/11/03 22:46:59;14.0;71.0;693.38
2020/11/03 22:47:59;14.0;71.1;692.87
2020/11/03 22:49:00;14.0;71.2;693.44
2020/11/03 22:50:00;14.0;71.3;693.26
2020/11/03 22:51:00;14.0;71.2;692.99
2020/11/03 22:52:00;14.0;71.2;693.07
2020/11/03 22:53:00;14.0;71.2;692.96
2020/11/03 22:54:01;14.0;71.3;692.95
2020/11/03 22:55:01;14.1;71.4;693.28
2020/11/03 22:56:01;14.1;71.2;693.25
2020/11/03 22:57:01;14.1;71.3;692.79
2020/11/03 22:58:01;14.1;71.3;692.74
2020/11/03 22:59:01;14.1;71.3;693.24
2020/11/03 23:00:01;14.0;71.2;693.11
2020/11/03 23:01:01;14.0;71.3;693.07
2020/11/03 23:02:02;14.0;71.4;693.23
2020/11/03 23:03:02;14.0;71.4;693.13
2020/11/03 23:04:02;14.0;71.5;693.01
2020/11/03 23:05:02;14.0;71.4;693.07
2020/11/03 23:06:02;14.0;71.4;692.87
2020/11/03 23:07:02;14.0;71.4;693.14
2020/11/03 23:08:02;14.0;71.5;693.15
2020/11/03 23:09:03;13.9;71.4;692.92
2020/11/03 23:10:03;13.9;71.4;693.18
2020/11/03 23:11:03;13.9;71.5;693.4
2020/11/03 23:12:03;13.9;71.5;693.17
2020/11/03 23:13:03;14.0;71.5;693.47
2020/11/03 23:14:03;14.0;71.4;693.23
2020/11/03 23:15:04;14.0;71.5;692.98
2020/11/03 23:16:03;14.0;71.4;693.02
2020/11/03 23:17:03;14.0;71.1;693.01
2020/11/03 23:18:04;13.9;71.1;693.26
2020/11/03 23:19:04;13.9;71.3;693.4
2020/11/03 23:20:04;13.9;71.3;693.13
2020/11/03 23:21:04;13.9;71.4;693.05
2020/11/03 23:22:04;13.9;71.2;693.2
2020/11/03 23:23:05;14.0;71.4;693.08
2020/11/03 23:24:04;14.0;71.3;692.68
2020/11/03 23:25:05;13.9;71.0;693.38
2020/11/03 23:26:05;13.9;70.8;692.78
2020/11/03 23:27:05;13.9;70.8;693.21
2020/11/03 23:28:06;13.9;70.9;693.25
2020/11/03 23:29:05;13.8;70.9;693.48
2020/11/03 23:30:05;13.8;71.0;693.58
2020/11/03 23:31:06;13.8;71.0;693.54
2020/11/03 23:32:06;13.8;71.3;693.31
2020/11/03 23:33:06;13.8;71.2;693.45
2020/11/03 23:34:06;13.7;71.0;693.23
2020/11/03 23:35:06;13.7;71.1;693.3
2020/11/03 23:36:06;13.7;71.1;693.51
2020/11/03 23:37:07;13.7;71.0;693.23
2020/11/03 23:38:07;13.7;71.0;693.25
2020/11/03 23:39:07;13.7;71.1;693.31
2020/11/03 23:40:07;13.7;71.1;693.4
2020/11/03 23:41:07;13.7;71.0;693.25
2020/11/03 23:42:08;13.7;70.9;693.26
2020/11/03 23:43:07;13.7;70.8;693.55
2020/11/03 23:44:08;13.7;71.0;693.59
2020/11/03 23:45:08;13.7;71.0;693.25
2020/11/03 23:46:08;13.7;70.9;693.72
2020/11/03 23:47:08;13.7;70.9;693.71
2020/11/03 23:48:08;13.8;70.8;692.99
2020/11/03 23:49:08;13.7;70.6;693.35
2020/11/03 23:50:08;13.7;70.6;693.83
2020/11/03 23:51:09;13.7;70.4;693.95
2020/11/03 23:52:09;13.7;70.5;693.9
2020/11/03 23:53:09;13.7;70.5;693.98
2020/11/03 23:54:09;13.7;70.5;693.89
2020/11/03 23:55:09;13.7;70.5;693.87
2020/11/03 23:56:09;13.7;70.5;693.29
2020/11/03 23:57:10;13.7;70.4;692.78
2020/11/03 23:58:10;13.7;70.4;693.46
2020/11/03 23:59:10;13.7;70.4;693.68
2020/11/04 00:00:10;13.7;70.6;693.81
2020/11/04 00:01:10;13.7;70.6;693.43
2020/11/04 00:02:10;13.6;70.6;693.24
2020/11/04 00:03:10;13.6;70.5;693.39
2020/11/04 00:04:10;13.6;70.7;693.95
2020/11/04 00:05:11;13.5;70.8;693.32
2020/11/04 00:06:11;13.5;70.7;693.44
2020/11/04 00:07:11;13.5;70.8;693.5
2020/11/04 00:08:11;13.5;70.7;693.91
2020/11/04 00:09:11;13.5;70.7;693.88
2020/11/04 00:10:11;13.5;70.8;693.49
2020/11/04 00:11:11;13.5;70.9;694.11
2020/11/04 00:12:11;13.5;71.0;693.83
2020/11/04 00:13:12;13.5;71.0;693.62
2020/11/04 00:14:12;13.5;71.0;693.55
2020/11/04 00:15:12;13.5;71.2;693.73
2020/11/04 00:16:13;13.5;71.0;693.74
2020/11/04 00:17:12;13.5;71.0;693.72
2020/11/04 00:18:13;13.5;71.0;693.51
2020/11/04 00:19:13;13.5;71.1;693.64
2020/11/04 00:20:13;13.5;71.0;693.78
2020/11/04 00:21:13;13.5;70.9;694.22
2020/11/04 00:22:13;13.5;70.9;693.58
2020/11/04 00:23:13;13.5;70.9;693.91
2020/11/04 00:24:14;13.5;70.8;693.91
2020/11/04 00:25:13;13.5;70.7;693.98
2020/11/04 00:26:14;13.5;70.8;693.74
2020/11/04 00:27:14;13.6;70.8;693.68
2020/11/04 00:28:14;13.6;70.9;693.59
2020/11/04 00:29:14;13.6;70.9;693.18
2020/11/04 00:30:14;13.6;70.8;693.3
2020/11/04 00:31:14;13.6;70.5;693.6
2020/11/04 00:32:15;13.6;70.6;694.23
2020/11/04 00:33:14;13.6;70.6;693.73
2020/11/04 00:34:15;13.6;70.6;693.69
2020/11/04 00:35:15;13.6;70.4;693.64
2020/11/04 00:36:15;13.6;70.3;693.58
2020/11/04 00:37:15;13.5;70.6;693.19
2020/11/04 00:38:15;13.5;70.7;694.14
2020/11/04 00:39:16;13.5;70.7;693.99
2020/11/04 00:40:16;13.4;70.8;694.08
2020/11/04 00:41:16;13.4;70.8;693.39
2020/11/04 00:42:16;13.4;70.7;693.94
2020/11/04 00:43:16;13.4;70.8;693.81
2020/11/04 00:44:16;13.4;70.9;693.88
2020/11/04 00:45:16;13.3;70.9;694.09
2020/11/04 00:46:17;13.3;70.9;694.17
2020/11/04 00:47:17;13.3;70.9;693.96
2020/11/04 00:48:17;13.3;71.0;693.63
2020/11/04 00:49:17;13.3;71.0;693.59
2020/11/04 00:50:17;13.3;71.0;693.87
2020/11/04 00:51:17;13.3;71.0;693.87
2020/11/04 00:52:17;13.3;70.9;693.66
2020/11/04 00:53:18;13.3;70.8;694.2
2020/11/04 00:54:18;13.3;70.8;694.06
2020/11/04 00:55:18;13.3;70.9;694.04
2020/11/04 00:56:18;13.4;71.0;693.72
2020/11/04 00:57:18;13.4;70.9;693.82
2020/11/04 00:58:18;13.4;70.7;693.91
2020/11/04 00:59:18;13.4;70.6;693.7
2020/11/04 01:00:18;13.4;70.7;693.74
2020/11/04 01:01:19;13.4;70.6;693.74
2020/11/04 01:02:19;13.4;70.6;693.76
2020/11/04 01:03:19;13.4;70.6;693.77
2020/11/04 01:04:19;13.4;70.5;693.62
2020/11/04 01:05:20;13.4;70.2;693.76
2020/11/04 01:06:19;13.4;70.3;694.1
2020/11/04 01:07:19;13.4;70.4;694.00
2020/11/04 01:08:20;13.4;70.3;693.62
2020/11/04 01:09:20;13.4;70.2;694.01
2020/11/04 01:10:20;13.3;70.2;693.86
2020/11/04 01:11:20;13.3;70.0;694.16
2020/11/04 01:12:20;13.3;70.2;694.16
2020/11/04 01:13:20;13.3;70.2;693.92
2020/11/04 01:14:20;13.3;70.4;693.91
2020/11/04 01:15:21;13.3;70.3;694.02
2020/11/04 01:16:21;13.3;70.1;693.71
2020/11/04 01:17:21;13.3;70.2;694.31
2020/11/04 01:18:21;13.3;70.1;693.98
2020/11/04 01:19:21;13.3;69.9;694.12
2020/11/04 01:20:21;13.2;69.9;694.29
2020/11/04 01:21:22;13.2;69.9;694.08
2020/11/04 01:22:22;13.2;69.8;693.98
2020/11/04 01:23:22;13.2;70.0;694.35
2020/11/04 01:24:22;13.2;70.0;694.52
2020/11/04 01:25:22;13.2;69.9;694.29
2020/11/04 01:26:22;13.2;69.9;693.76
2020/11/04 01:27:22;13.2;69.7;693.89
2020/11/04 01:28:22;13.2;69.8;694.16
2020/11/04 01:29:23;13.2;69.9;694.36
2020/11/04 01:30:23;13.2;69.9;693.85
2020/11/04 01:31:23;13.3;69.8;693.73
2020/11/04 01:32:23;13.3;69.6;694.05
2020/11/04 01:33:23;13.3;69.6;694.14
2020/11/04 01:34:23;13.2;69.6;694.31
2020/11/04 01:35:24;13.2;69.7;694.51
2020/11/04 01:36:24;13.2;69.7;694.36
2020/11/04 01:37:24;13.2;69.8;694.4
2020/11/04 01:38:24;13.2;69.6;694.42
2020/11/04 01:39:24;13.2;69.8;694.05
2020/11/04 01:40:24;13.2;69.7;694.14
2020/11/04 01:41:24;13.2;69.7;694.11
2020/11/04 01:42:25;13.2;69.8;694.19
2020/11/04 01:43:25;13.2;69.8;694.17
2020/11/04 01:44:25;13.2;69.6;694.38
2020/11/04 01:45:25;13.2;69.7;694.08
2020/11/04 01:46:25;13.2;69.5;694.28
2020/11/04 01:47:25;13.2;69.3;694.28
2020/11/04 01:48:26;13.2;69.1;694.13
2020/11/04 01:49:25;13.2;69.1;694.03
2020/11/04 01:50:25;13.2;69.2;694.35
2020/11/04 01:51:26;13.2;69.2;693.83
2020/11/04 01:52:26;13.2;69.1;694.25
2020/11/04 01:53:26;13.1;69.2;694.31
2020/11/04 01:54:26;13.1;69.2;694.11
2020/11/04 01:55:26;13.1;69.4;694.09
2020/11/04 01:56:26;13.1;69.3;694.48
2020/11/04 01:57:27;13.1;69.4;694.75
2020/11/04 01:58:27;13.1;69.3;694.61
2020/11/04 01:59:27;13.1;69.4;694.23
2020/11/04 02:00:27;13.1;69.3;694.12
2020/11/04 02:01:27;13.1;69.3;694.2
2020/11/04 02:02:27;13.1;69.4;694.33
2020/11/04 02:03:27;13.1;69.4;694.3
2020/11/04 02:04:28;13.1;69.5;694.13
2020/11/04 02:05:28;13.1;69.6;694.13
2020/11/04 02:06:28;13.1;69.6;694.14
2020/11/04 02:07:28;13.1;69.8;694.14
2020/11/04 02:08:28;13.1;69.9;694.36
2020/11/04 02:09:28;13.1;70.0;694.02
2020/11/04 02:10:29;13.2;70.0;693.8
2020/11/04 02:11:29;13.2;70.0;694.35
2020/11/04 02:12:29;13.2;70.0;694.29
2020/11/04 02:13:29;13.2;70.2;694.18
2020/11/04 02:14:29;13.1;70.2;694.06
2020/11/04 02:15:29;13.1;70.3;694.39
2020/11/04 02:16:29;13.1;70.3;694.08
2020/11/04 02:17:30;13.1;70.4;694.25
2020/11/04 02:18:30;13.1;70.6;694.00
2020/11/04 02:19:30;13.2;70.6;694.38
2020/11/04 02:20:30;13.2;70.6;694.23
2020/11/04 02:21:30;13.2;70.6;694.41
2020/11/04 02:22:30;13.2;70.8;694.00
2020/11/04 02:23:30;13.2;70.8;694.03
2020/11/04 02:24:31;13.2;71.0;694.24
2020/11/04 02:25:31;13.1;71.0;694.28
2020/11/04 02:26:31;13.2;71.1;693.67
2020/11/04 02:27:31;13.2;71.2;693.65
2020/11/04 02:28:31;13.2;71.1;694.02
2020/11/04 02:29:31;13.1;71.2;693.96
2020/11/04 02:30:31;13.1;71.4;693.71
2020/11/04 02:31:32;13.1;71.5;693.9
2020/11/04 02:32:32;13.2;71.5;693.97
2020/11/04 02:33:32;13.1;71.5;693.82
2020/11/04 02:34:32;13.1;71.7;693.82
2020/11/04 02:35:32;13.1;71.8;694.13
2020/11/04 02:36:32;13.0;72.0;693.92
2020/11/04 02:37:32;13.0;72.2;693.95
2020/11/04 02:38:33;13.0;72.3;694.27
2020/11/04 02:39:33;13.0;72.4;694.28
2020/11/04 02:40:33;13.0;72.6;694.02
2020/11/04 02:41:33;13.0;72.6;693.91
2020/11/04 02:42:33;13.0;72.7;693.81
2020/11/04 02:43:33;13.0;73.0;693.78
2020/11/04 02:44:34;13.0;73.1;693.79
2020/11/04 02:45:33;13.0;73.0;693.89
2020/11/04 02:46:34;13.0;73.2;693.8
2020/11/04 02:47:34;12.9;73.2;693.6
2020/11/04 02:48:34;12.9;73.3;694.63
2020/11/04 02:49:34;12.9;73.4;693.86
2020/11/04 02:50:34;12.9;73.6;693.86
2020/11/04 02:51:34;12.9;73.5;693.52
2020/11/04 02:52:35;12.9;73.6;693.6
2020/11/04 02:53:35;12.9;73.7;693.77
2020/11/04 02:54:35;12.9;73.8;693.79
2020/11/04 02:55:35;12.9;74.0;693.66
2020/11/04 02:56:35;12.9;74.1;693.82
2020/11/04 02:57:35;12.9;74.1;693.89
2020/11/04 02:58:35;12.9;74.2;693.77
2020/11/04 02:59:36;12.9;74.3;693.82
2020/11/04 03:00:36;12.9;74.4;693.85
2020/11/04 03:01:36;12.8;74.7;693.61
2020/11/04 03:02:36;12.8;74.7;694.07
2020/11/04 03:03:36;12.8;74.9;693.62
2020/11/04 03:04:37;12.8;75.0;693.81
2020/11/04 03:05:36;12.8;75.0;693.45
2020/11/04 03:06:37;12.8;75.0;693.86
2020/11/04 03:07:37;12.8;75.0;693.53
2020/11/04 03:08:37;12.8;75.2;693.8
2020/11/04 03:09:37;12.8;75.2;693.7
2020/11/04 03:10:37;12.8;75.2;693.58
2020/11/04 03:11:37;12.8;75.3;693.48
2020/11/04 03:12:37;12.8;75.3;693.93
2020/11/04 03:13:38;12.8;75.4;693.7
2020/11/04 03:14:38;12.8;75.4;693.62
2020/11/04 03:15:38;12.8;75.3;693.79
2020/11/04 03:16:38;12.8;75.4;693.39
2020/11/04 03:17:38;12.8;75.5;693.57
2020/11/04 03:18:38;12.9;75.4;693.45
2020/11/04 03:19:38;12.9;75.4;693.54
2020/11/04 03:20:39;12.9;75.3;693.6
2020/11/04 03:21:39;12.8;75.4;693.32
2020/11/04 03:22:39;12.8;75.6;693.67
2020/11/04 03:23:39;12.8;75.7;693.61
2020/11/04 03:24:39;12.8;75.7;693.97
2020/11/04 03:25:39;12.8;75.8;693.59
2020/11/04 03:26:40;12.8;75.8;693.24
2020/11/04 03:27:39;12.8;75.9;693.76
2020/11/04 03:28:40;12.8;75.9;693.52
2020/11/04 03:29:40;12.8;75.9;693.31
2020/11/04 03:30:40;12.7;76.0;693.69
2020/11/04 03:31:40;12.7;76.0;693.38
2020/11/04 03:32:41;12.7;76.2;693.57
2020/11/04 03:33:41;12.7;76.2;693.42
2020/11/04 03:34:41;12.7;76.2;693.89
2020/11/04 03:35:41;12.7;76.1;693.97
2020/11/04 03:36:41;12.7;76.2;693.8
2020/11/04 03:37:41;12.8;76.2;693.61
2020/11/04 03:38:41;12.8;76.1;693.4
2020/11/04 03:39:41;12.8;76.1;693.41
2020/11/04 03:40:41;12.8;76.1;693.54
2020/11/04 03:41:42;12.8;76.0;693.53
2020/11/04 03:42:42;12.8;76.0;693.39
2020/11/04 03:43:42;12.8;76.0;693.63
2020/11/04 03:44:42;12.8;75.9;693.66
2020/11/04 03:45:42;12.8;75.9;693.47
2020/11/04 03:46:42;12.8;75.7;693.33
2020/11/04 03:47:42;12.8;75.8;693.6
2020/11/04 03:48:43;12.8;75.9;693.58
2020/11/04 03:49:43;12.8;76.0;693.51
2020/11/04 03:50:43;12.8;76.0;693.68
2020/11/04 03:51:43;12.8;75.8;693.63
2020/11/04 03:52:43;12.8;75.9;693.82
2020/11/04 03:53:44;12.8;76.0;693.55
2020/11/04 03:54:44;12.7;76.1;694.05
2020/11/04 03:55:44;12.7;76.3;694.22
2020/11/04 03:56:44;12.8;76.4;693.61
2020/11/04 03:57:44;12.7;76.3;693.58
2020/11/04 03:58:44;12.7;76.3;693.71
2020/11/04 03:59:44;12.7;76.4;693.62
2020/11/04 04:00:44;12.7;76.3;693.81
2020/11/04 04:01:45;12.7;76.4;693.4
2020/11/04 04:02:45;12.7;76.4;693.61
2020/11/04 04:03:45;12.7;76.3;693.59
2020/11/04 04:04:45;12.7;76.3;693.76
2020/11/04 04:05:45;12.7;76.2;693.7
2020/11/04 04:06:45;12.8;76.3;693.48
2020/11/04 04:07:45;12.8;76.2;693.17
2020/11/04 04:08:45;12.8;76.2;693.26
2020/11/04 04:09:45;12.8;76.1;693.48
2020/11/04 04:10:46;12.8;75.8;693.82
2020/11/04 04:11:46;12.8;76.0;693.63
2020/11/04 04:12:46;12.8;76.2;693.44
2020/11/04 04:13:46;12.8;76.3;693.52
2020/11/04 04:14:46;12.8;76.0;693.71
2020/11/04 04:15:47;12.8;75.9;693.6
2020/11/04 04:16:47;12.8;75.9;693.47
2020/11/04 04:17:47;12.8;76.1;693.41
2020/11/04 04:18:47;12.8;76.1;693.43
2020/11/04 04:19:47;12.8;76.2;693.27
2020/11/04 04:20:47;12.8;76.1;693.74
2020/11/04 04:21:48;12.8;76.1;693.4
2020/11/04 04:22:47;12.8;76.2;693.48
2020/11/04 04:23:47;12.8;76.3;693.45
2020/11/04 04:24:48;12.8;76.3;693.57
2020/11/04 04:25:48;12.8;76.1;693.32
2020/11/04 04:26:48;12.8;76.0;693.84
2020/11/04 04:27:48;12.8;76.0;693.62
2020/11/04 04:28:48;12.8;76.0;693.92
2020/11/04 04:29:48;12.8;76.0;693.61
2020/11/04 04:30:49;12.8;76.0;693.5
2020/11/04 04:31:49;12.8;75.9;693.64
2020/11/04 04:32:49;12.8;75.9;693.73
2020/11/04 04:33:49;12.8;75.9;693.45
2020/11/04 04:34:49;12.8;75.9;693.68
2020/11/04 04:35:49;12.7;75.8;693.66
2020/11/04 04:36:49;12.7;75.7;693.37
2020/11/04 04:37:50;12.7;75.8;693.6
2020/11/04 04:38:50;12.7;76.0;693.45
2020/11/04 04:39:50;12.7;76.0;693.53
2020/11/04 04:40:50;12.7;75.9;693.31
2020/11/04 04:41:50;12.7;75.9;693.84
2020/11/04 04:42:50;12.7;75.9;693.44
2020/11/04 04:43:50;12.7;76.0;693.67
2020/11/04 04:44:51;12.7;76.0;693.61
2020/11/04 04:45:51;12.7;75.9;693.19
2020/11/04 04:46:51;12.7;75.8;693.95
2020/11/04 04:47:51;12.7;75.8;693.78
2020/11/04 04:48:51;12.6;75.9;693.86
2020/11/04 04:49:51;12.6;76.0;693.62
2020/11/04 04:50:52;12.6;76.0;693.23
2020/11/04 04:51:52;12.6;76.1;693.39
2020/11/04 04:52:52;12.6;76.1;693.18
2020/11/04 04:53:52;12.6;76.1;693.7
2020/11/04 04:54:52;12.6;76.2;693.61
2020/11/04 04:55:52;12.6;76.2;693.92
2020/11/04 04:56:52;12.6;76.4;693.9
2020/11/04 04:57:53;12.6;76.4;693.26
2020/11/04 04:58:53;12.6;76.5;693.63
2020/11/04 04:59:53;12.6;76.5;693.62
2020/11/04 05:00:53;12.5;76.5;693.63
2020/11/04 05:01:53;12.5;76.7;693.72
